shipment_id,order_id,origem,destino,transportadora,data_envio,data_entrega,prazo_dias,custo,status
2513,2513,MG,PR,Trans C,2024-08-16,2024-08-19,2,390.66,entregue
2514,2514,SP,PE,Trans B,2024-04-23,2024-04-25,2,399.45,entregue
2515,2515,RS,PR,Trans A,2024-01-31,2024-02-07,6,123.1,entregue
2516,2516,DF,MG,Trans E,2024-02-29,2024-03-04,4,425.34,entregue
2517,2517,BA,MG,Trans E,2024-06-05,2024-06-10,6,449.7,entregue
2518,2518,GO,SP,Trans C,2024-01-11,2024-01-14,3,127.39,entregue
2519,2519,RS,GO,Trans D,2024-05-29,2024-06-03,4,370.4,entregue
2520,2520,RJ,GO,Trans D,2024-03-15,2024-03-21,7,117.2,entregue
2521,2521,GO,PR,Trans E,2024-08-09,2024-08-15,5,287.7,entregue
2522,2522,RJ,SC,Trans D,2024-01-15,2024-01-19,4,433.78,entregue
2523,2523,GO,SP,Trans C,2024-06-12,2024-06-15,3,360.13,entregue
2524,2524,GO,RS,Trans C,2024-01-22,2024-01-26,3,418.52,entregue
2525,2525,DF,RJ,Trans B,2024-05-06,2024-05-11,5,359.56,entregue
2526,2526,RJ,MG,Trans A,2024-07-30,2024-08-11,7,334.78,atraso
2527,2527,RS,RJ,Trans D,2024-06-03,2024-06-05,1,480.71,entregue
2528,2528,PE,SC,Trans E,2024-01-31,2024-02-02,1,323.65,cancelado
2529,2529,PE,MG,Trans E,2024-07-27,2024-08-01,4,96.74,entregue
2530,2530,RS,MG,Trans D,2024-04-27,2024-05-05,7,95.66,entregue
2531,2531,SC,GO,Trans D,2024-07-25,2024-08-01,7,361.01,entregue
2532,2532,MG,RJ,Trans A,2024-05-25,2024-05-28,2,477.3,entregue
2533,2533,MG,RJ,Trans A,2024-08-23,2024-08-25,3,386.2,entregue
2534,2534,SC,RS,Trans C,2024-07-28,2024-07-31,3,488.9,entregue
2535,2535,BA,DF,Trans B,2024-04-24,2024-05-01,3,272.45,atraso
2536,2536,RJ,DF,Trans C,2024-07-22,2024-07-30,7,403.74,entregue
2537,2537,MG,SP,Trans E,2024-03-23,2024-04-02,6,408.01,atraso
2538,2538,SP,RJ,Trans B,2024-05-07,2024-05-18,7,227.76,atraso
2539,2539,GO,PR,Trans E,2024-07-25,2024-08-03,6,212.94,atraso
2540,2540,BA,PE,Trans C,2024-08-22,2024-08-28,1,211.43,atraso
2541,2541,PR,MG,Trans D,2024-02-17,2024-02-26,6,191.17,atraso
2542,2542,SC,BA,Trans D,2024-03-27,2024-04-03,3,397.0,atraso
2543,2543,DF,RJ,Trans B,2024-01-05,2024-01-09,3,210.42,entregue
2544,2544,RS,PR,Trans E,2024-06-13,2024-06-20,6,306.07,entregue
2545,2545,SP,SC,Trans D,2024-06-27,2024-07-01,5,118.03,entregue
2546,2546,MG,GO,Trans E,2024-04-13,2024-04-22,6,380.67,atraso
2547,2547,GO,RS,Trans E,2024-04-11,2024-04-14,3,123.52,entregue
2548,2548,DF,GO,Trans C,2024-05-25,2024-06-01,5,265.87,em trânsito
2549,2549,RJ,GO,Trans A,2024-05-20,2024-05-22,2,91.07,entregue
2550,2550,PR,MG,Trans B,2024-06-26,2024-07-04,7,264.95,em trânsito
2551,2551,MG,PE,Trans B,2024-01-04,2024-01-05,2,440.16,entregue
2552,2552,BA,SP,Trans D,2024-04-22,2024-04-30,7,499.32,entregue
2553,2553,RS,RJ,Trans B,2024-02-17,2024-02-26,4,343.45,atraso
2554,2554,BA,DF,Trans D,2024-03-07,2024-03-17,6,417.44,atraso
2555,2555,PR,GO,Trans C,2024-04-04,2024-04-07,4,214.46,entregue
2556,2556,SP,SC,Trans C,2024-06-26,2024-06-28,1,183.7,entregue
2557,2557,GO,BA,Trans E,2024-02-02,2024-02-08,5,377.51,entregue
2558,2558,SP,MG,Trans E,2024-01-27,2024-02-02,3,382.44,atraso
2559,2559,RJ,PR,Trans E,2024-02-27,2024-03-06,7,431.38,entregue
2560,2560,PR,MG,Trans D,2024-04-22,2024-04-27,5,107.16,entregue
2561,2561,SP,MG,Trans B,2024-05-23,2024-05-25,1,104.17,entregue
2562,2562,SP,RS,Trans C,2024-08-10,2024-08-16,4,366.44,atraso
2563,2563,SP,RJ,Trans A,2024-03-11,2024-03-18,6,91.58,entregue
2564,2564,BA,DF,Trans E,2024-04-20,2024-04-27,4,494.21,atraso
2565,2565,RS,PR,Trans B,2024-04-25,2024-05-02,6,363.36,entregue
2566,2566,SC,GO,Trans C,2024-05-25,2024-06-01,2,140.58,atraso
2567,2567,BA,MG,Trans E,2024-05-30,2024-06-04,6,487.77,entregue
2568,2568,RS,DF,Trans A,2024-07-12,2024-07-17,6,405.34,entregue
2569,2569,PR,RS,Trans A,2024-01-17,2024-01-23,5,147.71,entregue
2570,2570,SP,BA,Trans B,2024-06-02,2024-06-07,2,431.01,atraso
2571,2571,DF,BA,Trans A,2024-08-25,2024-08-30,6,219.35,entregue
2572,2572,MG,BA,Trans A,2024-05-26,2024-06-04,4,418.06,atraso
2573,2573,BA,MG,Trans D,2024-05-01,2024-05-07,6,156.86,entregue
2574,2574,SC,BA,Trans C,2024-02-15,2024-02-22,3,289.87,atraso
2575,2575,GO,DF,Trans B,2024-04-12,2024-04-15,3,493.97,entregue
2576,2576,SP,RS,Trans A,2024-04-25,2024-05-02,3,88.57,atraso
2577,2577,PE,RJ,Trans E,2024-05-22,2024-05-23,1,120.11,entregue
2578,2578,PR,BA,Trans A,2024-01-04,2024-01-09,5,208.63,entregue
2579,2579,SC,SP,Trans E,2024-04-05,2024-04-13,5,159.16,atraso
2580,2580,SP,SC,Trans E,2024-02-16,2024-02-20,4,120.73,entregue
2581,2581,DF,PE,Trans B,2024-04-05,2024-04-10,5,376.67,entregue
2582,2582,RJ,PR,Trans B,2024-02-08,2024-02-18,5,92.74,atraso
2583,2583,PE,PR,Trans A,2024-08-15,2024-08-21,5,472.71,cancelado
2584,2584,RJ,SC,Trans A,2024-06-23,2024-06-27,3,150.3,entregue
2585,2585,RJ,SP,Trans A,2024-02-19,2024-02-24,4,466.4,entregue
2586,2586,PR,SP,Trans D,2024-05-20,2024-05-31,6,476.48,atraso
2587,2587,BA,RJ,Trans E,2024-03-27,2024-03-27,1,180.57,entregue
2588,2588,MG,RJ,Trans D,2024-07-22,2024-07-24,2,104.62,entregue
2589,2589,RJ,PE,Trans D,2024-08-03,2024-08-13,7,436.07,em trânsito
2590,2590,PR,BA,Trans A,2024-06-16,2024-06-23,6,316.46,entregue
2591,2591,DF,SP,Trans E,2024-04-10,2024-04-18,5,198.68,atraso
2592,2592,SP,RS,Trans B,2024-07-14,2024-07-19,4,259.05,entregue
2593,2593,DF,BA,Trans D,2024-01-22,2024-01-26,4,123.81,entregue
2594,2594,MG,DF,Trans E,2024-06-05,2024-06-09,4,496.76,entregue
2595,2595,RJ,MG,Trans C,2024-06-24,2024-07-02,7,429.13,entregue
2596,2596,SC,RS,Trans B,2024-03-19,2024-03-23,1,349.19,atraso
2597,2597,RJ,DF,Trans A,2024-01-08,2024-01-13,5,241.66,entregue
2598,2598,PR,MG,Trans C,2024-01-14,2024-01-24,5,390.19,atraso
2599,2599,BA,PR,Trans E,2024-02-15,2024-02-23,7,373.66,entregue
2600,2600,RS,RJ,Trans B,2024-04-27,2024-04-29,1,110.64,cancelado
2601,2601,MG,RS,Trans B,2024-02-22,2024-02-27,4,86.55,entregue
2602,2602,GO,PE,Trans D,2024-08-18,2024-08-20,2,81.99,entregue
2603,2603,SC,MG,Trans B,2024-07-27,2024-08-04,6,494.58,em trânsito
2604,2604,SC,GO,Trans B,2024-08-22,2024-08-27,3,145.49,atraso
2605,2605,PR,SP,Trans E,2024-06-08,2024-06-10,2,365.77,entregue
2606,2606,BA,RS,Trans C,2024-08-28,2024-09-03,2,251.87,atraso
2607,2607,SC,DF,Trans A,2024-07-29,2024-08-02,4,433.91,entregue
2608,2608,RS,RJ,Trans B,2024-07-18,2024-07-26,7,84.38,entregue
2609,2609,BA,SC,Trans D,2024-06-27,2024-07-01,1,358.44,atraso
2610,2610,PR,SP,Trans B,2024-06-12,2024-06-12,1,458.93,entregue
2611,2611,DF,BA,Trans D,2024-02-16,2024-02-16,1,476.27,entregue
2612,2612,SC,RS,Trans C,2024-07-02,2024-07-10,6,305.23,cancelado
2613,2613,RJ,MG,Trans C,2024-05-25,2024-05-31,7,245.86,entregue
2614,2614,SP,PR,Trans B,2024-05-22,2024-05-26,1,133.39,atraso
2615,2615,RS,BA,Trans A,2024-05-02,2024-05-05,4,95.97,entregue
2616,2616,PR,RS,Trans D,2024-01-22,2024-01-26,2,181.54,atraso
2617,2617,BA,RS,Trans E,2024-04-22,2024-04-30,3,330.74,atraso
2618,2618,RS,SC,Trans A,2024-08-27,2024-09-01,6,402.79,entregue
2619,2619,BA,SC,Trans C,2024-05-25,2024-05-25,1,223.37,entregue
2620,2620,GO,SC,Trans C,2024-03-30,2024-04-02,2,103.7,entregue
2621,2621,PR,RJ,Trans D,2024-03-15,2024-03-16,2,157.26,entregue
2622,2622,MG,RS,Trans B,2024-06-17,2024-06-22,3,445.96,atraso
2623,2623,DF,SP,Trans A,2024-03-03,2024-03-10,7,313.88,entregue
2624,2624,BA,RS,Trans B,2024-03-22,2024-03-28,5,107.36,entregue
2625,2625,MG,PR,Trans E,2024-01-05,2024-01-09,5,384.11,entregue
2626,2626,DF,PR,Trans C,2024-01-10,2024-01-12,3,367.41,entregue
2627,2627,PR,MG,Trans A,2024-01-01,2024-01-05,4,402.85,entregue
2628,2628,RS,DF,Trans A,2024-02-27,2024-03-07,7,316.73,atraso
2629,2629,BA,PR,Trans A,2024-06-15,2024-06-21,1,473.63,atraso
2630,2630,MG,PR,Trans D,2024-06-24,2024-06-27,3,462.3,entregue
2631,2631,BA,RJ,Trans B,2024-05-05,2024-05-11,6,491.66,entregue
2632,2632,RJ,MG,Trans D,2024-08-23,2024-09-01,4,305.31,atraso
2633,2633,DF,RS,Trans C,2024-02-06,2024-02-09,2,153.23,entregue
2634,2634,BA,DF,Trans D,2024-08-13,2024-08-17,3,88.79,entregue
2635,2635,SC,PR,Trans C,2024-01-11,2024-01-14,2,449.52,entregue
2636,2636,PE,PR,Trans B,2024-02-02,2024-02-10,4,167.4,atraso
2637,2637,PR,DF,Trans D,2024-08-14,2024-08-19,4,269.97,entregue
2638,2638,RJ,GO,Trans D,2024-04-03,2024-04-08,4,247.53,entregue
2639,2639,MG,SC,Trans E,2024-03-03,2024-03-04,2,318.72,entregue
2640,2640,GO,DF,Trans E,2024-08-18,2024-08-21,3,237.42,entregue
2641,2641,PE,SC,Trans C,2024-04-10,2024-04-11,2,307.99,entregue
2642,2642,RJ,PR,Trans D,2024-08-19,2024-08-27,3,101.37,atraso
2643,2643,DF,SP,Trans B,2024-05-21,2024-05-29,3,473.59,atraso
2644,2644,PE,SC,Trans D,2024-04-23,2024-04-24,2,242.11,entregue
2645,2645,SC,PR,Trans B,2024-07-09,2024-07-11,3,349.32,entregue
2646,2646,GO,RS,Trans E,2024-07-24,2024-07-31,7,212.93,entregue
2647,2647,MG,BA,Trans B,2024-07-08,2024-07-15,7,212.81,entregue
2648,2648,DF,PR,Trans E,2024-07-07,2024-07-11,5,364.0,entregue
2649,2649,DF,BA,Trans A,2024-01-06,2024-01-06,1,219.23,entregue
2650,2650,GO,BA,Trans A,2024-08-26,2024-08-30,3,482.34,em trânsito
2651,2651,PR,SC,Trans C,2024-01-17,2024-01-24,7,325.05,entregue
2652,2652,BA,MG,Trans D,2024-03-27,2024-04-04,4,207.36,atraso
2653,2653,BA,SC,Trans E,2024-08-18,2024-08-23,2,254.38,atraso
2654,2654,PE,PR,Trans E,2024-04-14,2024-04-20,5,344.05,entregue
2655,2655,PE,RJ,Trans C,2024-08-05,2024-08-12,6,461.86,em trânsito
2656,2656,PE,SP,Trans A,2024-01-11,2024-01-18,7,278.58,entregue
2657,2657,MG,RS,Trans D,2024-07-15,2024-07-18,2,494.86,entregue
2658,2658,PR,RS,Trans C,2024-05-29,2024-06-02,4,455.47,entregue
2659,2659,BA,DF,Trans D,2024-05-25,2024-05-31,6,494.88,entregue
2660,2660,PE,MG,Trans C,2024-02-15,2024-02-16,1,364.5,entregue
2661,2661,PE,SC,Trans B,2024-08-27,2024-08-31,1,483.86,atraso
2662,2662,RS,PE,Trans C,2024-07-01,2024-07-06,3,228.98,atraso
2663,2663,GO,RJ,Trans D,2024-06-08,2024-06-14,1,496.51,atraso
2664,2664,SP,PE,Trans C,2024-03-05,2024-03-12,7,492.46,entregue
2665,2665,BA,RJ,Trans A,2024-03-22,2024-03-27,4,374.22,em trânsito
2666,2666,BA,SP,Trans C,2024-04-20,2024-04-24,4,395.0,entregue
2667,2667,PR,GO,Trans D,2024-01-21,2024-01-26,6,134.87,entregue
2668,2668,BA,SC,Trans E,2024-07-07,2024-07-08,1,239.88,entregue
2669,2669,PR,MG,Trans D,2024-04-09,2024-04-14,4,193.52,entregue
2670,2670,SP,RS,Trans D,2024-04-03,2024-04-11,3,251.02,atraso
2671,2671,RJ,BA,Trans C,2024-03-29,2024-04-03,2,285.31,atraso
2672,2672,PE,DF,Trans C,2024-08-21,2024-08-23,1,115.61,entregue
2673,2673,BA,RS,Trans C,2024-05-10,2024-05-19,7,420.52,atraso
2674,2674,SP,BA,Trans A,2024-01-20,2024-01-21,2,144.68,entregue
2675,2675,PR,DF,Trans B,2024-01-23,2024-02-01,7,383.7,atraso
2676,2676,RS,RJ,Trans C,2024-08-20,2024-08-26,7,324.76,entregue
2677,2677,RS,PE,Trans D,2024-08-11,2024-08-18,6,124.45,entregue
2678,2678,RS,GO,Trans A,2024-06-29,2024-07-01,1,469.16,entregue
2679,2679,GO,MG,Trans B,2024-07-02,2024-07-04,1,412.47,cancelado
2680,2680,GO,PR,Trans B,2024-01-13,2024-01-20,2,214.57,atraso
2681,2681,DF,BA,Trans E,2024-05-01,2024-05-08,2,334.29,atraso
2682,2682,PE,RS,Trans B,2024-03-14,2024-03-20,4,265.86,atraso
2683,2683,RS,PR,Trans E,2024-01-21,2024-01-21,1,190.57,entregue
2684,2684,GO,BA,Trans E,2024-02-18,2024-02-24,5,399.9,entregue
2685,2685,DF,GO,Trans B,2024-08-05,2024-08-06,2,148.22,entregue
2686,2686,GO,RS,Trans E,2024-06-02,2024-06-06,3,199.87,entregue
2687,2687,SP,GO,Trans D,2024-07-30,2024-08-01,3,302.83,entregue
2688,2688,MG,RJ,Trans C,2024-07-12,2024-07-14,3,106.37,entregue
2689,2689,RJ,DF,Trans C,2024-01-16,2024-01-22,6,113.58,entregue
2690,2690,DF,GO,Trans D,2024-07-09,2024-07-10,1,327.02,entregue
2691,2691,BA,RS,Trans C,2024-06-23,2024-06-28,6,319.06,entregue
2692,2692,PR,RS,Trans C,2024-04-01,2024-04-10,4,235.59,atraso
2693,2693,SC,PR,Trans C,2024-05-05,2024-05-13,7,159.92,entregue
2694,2694,MG,SC,Trans E,2024-01-11,2024-01-13,2,275.28,entregue
2695,2695,SP,GO,Trans D,2024-08-24,2024-09-01,3,274.72,atraso
2696,2696,MG,PR,Trans D,2024-02-09,2024-02-13,4,256.23,entregue
2697,2697,PR,RJ,Trans A,2024-02-05,2024-02-17,7,495.7,atraso
2698,2698,PE,DF,Trans B,2024-04-03,2024-04-08,4,460.25,entregue
2699,2699,GO,RJ,Trans B,2024-02-17,2024-02-21,5,244.34,entregue
2700,2700,RS,DF,Trans B,2024-03-27,2024-03-30,3,244.74,entregue
2701,2701,RS,MG,Trans C,2024-08-06,2024-08-12,7,159.78,entregue
2702,2702,PR,RS,Trans E,2024-05-07,2024-05-12,6,284.68,entregue
2703,2703,GO,SC,Trans A,2024-01-28,2024-01-31,3,376.53,entregue
2704,2704,PR,MG,Trans E,2024-02-06,2024-02-09,3,417.52,entregue
2705,2705,GO,RJ,Trans D,2024-01-04,2024-01-11,4,222.2,em trânsito
2706,2706,DF,RJ,Trans C,2024-06-07,2024-06-12,6,331.63,entregue
2707,2707,GO,PE,Trans E,2024-03-28,2024-04-03,3,235.22,atraso
2708,2708,DF,SC,Trans D,2024-01-05,2024-01-06,1,183.37,entregue
2709,2709,SP,PE,Trans C,2024-02-29,2024-03-08,6,410.46,cancelado
2710,2710,PR,RJ,Trans E,2024-05-27,2024-06-02,3,458.78,atraso
2711,2711,SP,GO,Trans C,2024-06-10,2024-06-16,7,377.4,entregue
2712,2712,MG,SC,Trans E,2024-07-27,2024-08-03,2,316.59,atraso
2713,2713,PE,RS,Trans A,2024-05-10,2024-05-18,3,395.08,atraso
2714,2714,MG,SP,Trans E,2024-01-21,2024-01-24,3,333.09,entregue
2715,2715,RJ,GO,Trans C,2024-04-25,2024-04-25,1,412.34,entregue
2716,2716,MG,BA,Trans C,2024-02-06,2024-02-11,6,278.97,entregue
2717,2717,SP,GO,Trans B,2024-01-01,2024-01-08,6,282.67,entregue
2718,2718,PR,RJ,Trans B,2024-03-10,2024-03-19,7,334.0,cancelado
2719,2719,PR,GO,Trans E,2024-07-29,2024-08-03,2,482.24,atraso
2720,2720,SC,RS,Trans E,2024-01-31,2024-02-04,5,388.91,entregue
2721,2721,RJ,MG,Trans B,2024-07-23,2024-07-27,5,412.1,entregue
2722,2722,GO,MG,Trans D,2024-07-28,2024-08-07,6,189.61,atraso
2723,2723,GO,BA,Trans B,2024-01-07,2024-01-11,3,400.2,entregue
2724,2724,GO,SC,Trans A,2024-04-29,2024-05-05,3,267.61,atraso
2725,2725,RS,SP,Trans D,2024-02-10,2024-02-15,5,125.25,entregue
2726,2726,RJ,DF,Trans C,2024-03-11,2024-03-16,4,270.4,entregue
2727,2727,MG,DF,Trans B,2024-02-02,2024-02-06,5,132.04,entregue
2728,2728,RS,GO,Trans C,2024-05-02,2024-05-07,5,429.36,entregue
2729,2729,RS,MG,Trans D,2024-01-07,2024-01-13,5,216.03,entregue
2730,2730,PR,BA,Trans B,2024-06-05,2024-06-10,3,350.32,atraso
2731,2731,PE,SP,Trans C,2024-07-12,2024-07-18,5,103.46,entregue
2732,2732,PE,BA,Trans B,2024-01-17,2024-01-22,4,122.95,em trânsito
2733,2733,MG,BA,Trans B,2024-03-01,2024-03-07,6,488.37,entregue
2734,2734,SC,SP,Trans C,2024-04-15,2024-04-15,1,286.83,entregue
2735,2735,SP,PR,Trans E,2024-05-14,2024-05-15,1,371.73,entregue
2736,2736,DF,PR,Trans E,2024-01-23,2024-02-04,7,146.81,atraso
2737,2737,PR,DF,Trans C,2024-03-02,2024-03-05,2,314.23,entregue
2738,2738,RJ,MG,Trans A,2024-08-03,2024-08-09,6,97.81,entregue
2739,2739,PE,RS,Trans B,2024-02-29,2024-03-08,7,215.64,cancelado
2740,2740,DF,PR,Trans D,2024-05-10,2024-05-16,1,89.88,atraso
2741,2741,RS,BA,Trans D,2024-01-18,2024-01-24,5,95.12,entregue
2742,2742,PE,SP,Trans B,2024-05-05,2024-05-11,5,113.86,entregue
2743,2743,RS,SC,Trans C,2024-08-18,2024-08-28,5,169.37,atraso
2744,2744,RS,PE,Trans E,2024-08-22,2024-08-24,1,198.2,entregue
2745,2745,PE,RJ,Trans E,2024-05-10,2024-05-12,3,396.75,entregue
2746,2746,SP,PR,Trans C,2024-02-20,2024-02-23,3,244.91,entregue
2747,2747,MG,GO,Trans C,2024-01-08,2024-01-13,4,362.18,entregue
2748,2748,MG,RS,Trans D,2024-02-17,2024-02-19,2,417.95,entregue
2749,2749,SC,PE,Trans B,2024-07-13,2024-07-16,2,205.42,entregue
2750,2750,RS,BA,Trans B,2024-07-28,2024-08-02,5,102.83,entregue
2751,2751,PR,GO,Trans B,2024-08-15,2024-08-24,5,171.06,atraso
2752,2752,RS,DF,Trans A,2024-01-04,2024-01-06,3,441.35,entregue
2753,2753,GO,RJ,Trans B,2024-07-03,2024-07-07,4,272.31,entregue
2754,2754,SP,RS,Trans D,2024-07-11,2024-07-16,5,281.67,entregue
2755,2755,MG,SC,Trans E,2024-07-22,2024-07-26,3,338.88,em trânsito
2756,2756,SC,MG,Trans A,2024-01-08,2024-01-14,7,477.65,entregue
2757,2757,PE,RS,Trans A,2024-04-23,2024-04-27,3,483.71,entregue
2758,2758,DF,MG,Trans A,2024-04-04,2024-04-04,1,487.79,entregue
2759,2759,SC,PE,Trans C,2024-03-12,2024-03-12,1,204.94,entregue
2760,2760,RJ,SC,Trans A,2024-03-18,2024-03-19,1,470.65,entregue
2761,2761,MG,BA,Trans B,2024-08-23,2024-08-25,1,412.96,entregue
2762,2762,RJ,PE,Trans D,2024-01-04,2024-01-07,2,178.62,entregue
2763,2763,PE,RS,Trans E,2024-05-22,2024-05-27,6,375.21,entregue
2764,2764,PE,MG,Trans D,2024-07-06,2024-07-06,1,107.37,entregue
2765,2765,BA,SP,Trans D,2024-01-10,2024-01-11,1,253.22,entregue
2766,2766,PE,PR,Trans A,2024-08-17,2024-08-21,5,482.96,entregue
2767,2767,RS,PR,Trans C,2024-03-13,2024-03-22,6,416.82,atraso
2768,2768,SC,PR,Trans A,2024-03-10,2024-03-17,6,369.66,em trânsito
2769,2769,PE,SP,Trans A,2024-01-12,2024-01-23,6,314.76,atraso
2770,2770,RS,GO,Trans D,2024-02-29,2024-03-09,7,200.34,atraso
2771,2771,PE,RJ,Trans A,2024-04-04,2024-04-09,5,308.73,entregue
2772,2772,PR,SP,Trans C,2024-08-18,2024-08-25,6,307.12,entregue
2773,2773,DF,PR,Trans C,2024-06-12,2024-06-17,6,323.69,entregue
2774,2774,PE,BA,Trans C,2024-03-29,2024-04-05,4,421.98,atraso
2775,2775,MG,GO,Trans D,2024-05-18,2024-05-24,6,116.31,entregue
2776,2776,PE,RS,Trans C,2024-03-26,2024-03-31,2,269.32,cancelado
2777,2777,MG,PE,Trans E,2024-06-23,2024-06-29,7,224.25,entregue
2778,2778,BA,SC,Trans B,2024-03-28,2024-04-03,5,146.96,entregue
2779,2779,RS,MG,Trans E,2024-07-27,2024-08-03,2,114.33,atraso
2780,2780,BA,DF,Trans D,2024-05-08,2024-05-10,1,123.6,entregue
2781,2781,SC,RJ,Trans A,2024-08-27,2024-08-29,3,390.68,entregue
2782,2782,RJ,PE,Trans C,2024-01-30,2024-02-03,4,310.35,entregue
2783,2783,SC,PR,Trans D,2024-06-17,2024-06-25,5,322.35,atraso
2784,2784,RS,PR,Trans D,2024-07-11,2024-07-18,6,145.39,cancelado
2785,2785,BA,MG,Trans B,2024-01-01,2024-01-09,6,287.99,atraso
2786,2786,MG,PE,Trans A,2024-03-19,2024-03-25,6,207.2,entregue
2787,2787,PE,BA,Trans B,2024-06-12,2024-06-16,5,89.87,entregue
2788,2788,DF,BA,Trans A,2024-01-31,2024-02-04,3,109.96,entregue
2789,2789,PE,MG,Trans C,2024-01-31,2024-02-04,4,357.87,entregue
2790,2790,RJ,GO,Trans A,2024-06-01,2024-06-07,6,237.46,entregue
2791,2791,MG,PR,Trans C,2024-06-07,2024-06-11,4,346.79,entregue
2792,2792,SP,RJ,Trans E,2024-06-22,2024-06-22,1,290.0,entregue
2793,2793,SP,MG,Trans C,2024-03-06,2024-03-12,1,396.23,atraso
2794,2794,DF,SC,Trans A,2024-06-25,2024-06-29,4,478.63,entregue
2795,2795,SC,PR,Trans D,2024-04-07,2024-04-08,1,398.8,entregue
2796,2796,PE,RJ,Trans A,2024-03-05,2024-03-08,4,183.06,entregue
2797,2797,SP,GO,Trans A,2024-04-07,2024-04-14,4,333.52,atraso
2798,2798,PR,RJ,Trans D,2024-03-23,2024-03-25,1,438.95,entregue
2799,2799,SP,SC,Trans B,2024-04-15,2024-04-21,5,133.92,entregue
2800,2800,PR,GO,Trans A,2024-04-23,2024-04-27,5,274.54,entregue
2801,2801,MG,BA,Trans E,2024-07-24,2024-07-31,4,186.35,em trânsito
2802,2802,DF,PE,Trans A,2024-05-12,2024-05-18,6,203.22,entregue
2803,2803,SP,RJ,Trans B,2024-03-15,2024-03-16,1,126.06,entregue
2804,2804,MG,RS,Trans B,2024-01-20,2024-01-27,7,184.6,entregue
2805,2805,BA,GO,Trans D,2024-07-09,2024-07-19,7,404.43,atraso
2806,2806,RJ,SP,Trans A,2024-02-16,2024-02-20,3,325.1,entregue
2807,2807,RS,BA,Trans D,2024-07-01,2024-07-04,2,478.18,entregue
2808,2808,GO,RS,Trans A,2024-02-12,2024-02-14,1,491.09,entregue
2809,2809,PR,SP,Trans E,2024-01-07,2024-01-12,5,413.62,entregue
2810,2810,SC,MG,Trans D,2024-06-30,2024-07-02,1,234.68,entregue
2811,2811,GO,BA,Trans E,2024-04-17,2024-04-18,1,263.24,entregue
2812,2812,PE,BA,Trans D,2024-01-17,2024-01-19,1,230.21,entregue
2813,2813,GO,SP,Trans D,2024-08-23,2024-08-27,5,130.82,entregue
2814,2814,RS,PE,Trans B,2024-05-26,2024-05-26,1,267.36,entregue
2815,2815,BA,SC,Trans E,2024-05-22,2024-05-24,3,487.76,entregue
2816,2816,DF,GO,Trans B,2024-04-15,2024-04-19,5,177.54,entregue
2817,2817,DF,BA,Trans B,2024-02-04,2024-02-12,3,84.7,atraso
2818,2818,BA,RJ,Trans A,2024-07-20,2024-07-26,5,359.68,entregue
2819,2819,RJ,PR,Trans E,2024-01-03,2024-01-07,5,214.2,entregue
2820,2820,BA,SC,Trans B,2024-05-02,2024-05-12,7,358.9,atraso
2821,2821,GO,PR,Trans D,2024-02-24,2024-02-28,4,312.27,entregue
2822,2822,GO,RJ,Trans E,2024-07-24,2024-08-01,7,133.32,entregue
2823,2823,SC,RS,Trans E,2024-08-08,2024-08-15,2,295.62,atraso
2824,2824,PR,RJ,Trans A,2024-02-12,2024-02-17,5,432.7,entregue
2825,2825,DF,SC,Trans C,2024-07-30,2024-07-31,2,396.0,entregue
2826,2826,DF,PE,Trans A,2024-03-23,2024-04-01,7,160.89,atraso
2827,2827,RS,GO,Trans C,2024-04-25,2024-04-28,4,394.42,entregue
2828,2828,BA,GO,Trans B,2024-06-06,2024-06-13,4,351.34,cancelado
2829,2829,RJ,SC,Trans B,2024-06-02,2024-06-04,2,404.7,entregue
2830,2830,PR,RS,Trans D,2024-01-08,2024-01-14,5,115.63,entregue
2831,2831,PR,SP,Trans B,2024-06-13,2024-06-20,7,245.17,entregue
2832,2832,PR,SP,Trans D,2024-07-25,2024-08-02,6,431.26,cancelado
2833,2833,SC,DF,Trans E,2024-08-23,2024-08-26,3,294.8,entregue
2834,2834,RS,SC,Trans D,2024-08-11,2024-08-21,7,277.12,atraso
2835,2835,DF,PE,Trans A,2024-05-05,2024-05-14,6,185.67,em trânsito
2836,2836,PE,RS,Trans C,2024-08-11,2024-08-15,3,175.69,entregue
2837,2837,MG,BA,Trans C,2024-05-24,2024-05-26,2,160.58,entregue
2838,2838,PE,PR,Trans C,2024-06-22,2024-06-27,5,331.06,entregue
2839,2839,MG,SP,Trans B,2024-06-05,2024-06-15,7,416.94,atraso
2840,2840,DF,RS,Trans C,2024-06-24,2024-06-27,2,307.97,entregue
2841,2841,RS,DF,Trans C,2024-07-23,2024-07-26,2,152.83,entregue
2842,2842,PE,MG,Trans C,2024-03-04,2024-03-11,6,428.76,entregue
2843,2843,RJ,MG,Trans B,2024-07-26,2024-07-31,6,244.48,entregue
2844,2844,MG,RJ,Trans C,2024-04-27,2024-05-01,5,186.98,entregue
2845,2845,SP,DF,Trans A,2024-02-01,2024-02-07,3,81.37,cancelado
2846,2846,PR,DF,Trans B,2024-08-27,2024-09-03,7,271.0,entregue
2847,2847,BA,SP,Trans E,2024-07-29,2024-08-04,5,256.61,entregue
2848,2848,BA,GO,Trans C,2024-04-19,2024-04-20,1,330.01,entregue
2849,2849,BA,SC,Trans D,2024-04-09,2024-04-12,4,156.06,entregue
